,student_id,prompt_id,text,content,wording,text_count,average_token_length,wf_relativity,punct_count,wf_prompt,misspelled_words
865,689f5a2b7629,39c16e,"One element is complex writing, a simple story is not the way to go, instead, the writing needs to be deep and complex which means going into detail and bringing out your imagination in the story.  ",-1.4835174276004,-0.7916004205646708,36,5.913043478260869,0.14419581296226652,4,0.08204375458704853,0
866,68bfbc7ad60d,39c16e,"As described by Aristotle, a perfect tragedy consists of many things. First of all, it has to be a complex plan not just a simple plan. Second, it has to make them feel pity, fear, and make them scared. Lastly, it has to give a distinctive look of tragic imitation ",0.297030624358104,-0.16873388882991197,50,5.588235294117647,0.34571267393757055,9,0.1880416621121504,0
867,68c3247c64ec,39c16e,     A tragedy should start on a complex plan. It should imitate pity and fear. A well constructed plot should be a single issue instead of multiple issues. The last element is a person must experiance something terrible like tramua for tragedy to be complete.,-0.157459620904918,-0.16581146877099698,44,6.5,0.45298984580669416,4,0.24183700557472787,2
868,68c4a53d74b7,39c16e,"As the sequel to what has already been said, we must proceed to consider what the poet should aim at, and what he should avoid, in constructing his plots. in this book it talkes about the atristotle in the play and that he was a greek scientist",-1.5471632167878797,-1.46124482282529,47,6.0476190476190474,0.0225962141155823,4,0.01659925982604351,2
869,68c79603d480,39c16e,"According to Aristotle an ideal tragedy should involve a complex and layered plot, there must be the fall of a hero, and a tragic ending.  The author should try to encite pity and fear.  By this he means that people should feel bad for the main character as well as being scared of the events that occurred.  The change of fortune should be from good to bad due to a poor decision made by the character.",0.20568250648264103,0.38053763876228797,76,5.883720930232558,0.6770089005891938,6,0.35865644372960226,1
870,692f68df00b6,39c16e,"Plot, which is the center of the story, should be slightly complex.  Character and their temperament is also important to how the story displays. Another important element is the construction of the story as a whole, making sure the tragedy doesn't have a happy ending is very important. ",0.14203671729516198,-0.289106763498329,48,6.533333333333333,0.21912999874639588,7,0.1218788550726901,1
871,6941c4775c8c,39c16e,"Aristotle descrbies that an ideal tragedy should be complexly arranged where an imperfect protagonist is led to misfortune through their own grand error(s), which will help incite the pity and fear that tragedies are identified by.",-0.842281449092654,-0.58125886755727,36,6.909090909090909,0.2761689858342735,4,0.14277237308515126,2
872,69976de618ce,39c16e,"As described by Aristotle, one element of an ideal tragedy includes neither a good nor bad man who experiences misfortune because of an error of judgment, not from immoral behavior. Another element is a plot that only has one issue that changes from good to bad. Lastly, Aristotle explains in paragraph three that, ""the best tragedies are founded on the story of a few houses - on the fortunes of Alcmaeon, Oedipus, Orestes, Meleager, Thyestes, Telephus, and those other who have done or suffered something terrible."" Aristotle believes that these three elements lead to the best tragedy.",1.1400022023485399,0.7436176117857571,97,6.257142857142857,0.7754795035727716,17,0.41544996018051483,4
873,69c4f935a5b1,39c16e,"Fortune that is given can be easily removed and taken from someone. There are the ones that have to choose between the two, that of a man who is not famously good, but others morals ruin them and create corruption. ",-1.20457384774869,-1.1697836592004398,40,5.761904761904762,0.07878901842798045,4,0.04662783616233858,0
874,69d05e61878e,39c16e,One element of an ideal tragedy is it should have a complex plan. That means it should distill emotion into the reader. Another element of an Ideal tragedy is that it goes from good to bad for the characters.  The downfall of the characters should be caused by a character flaw in themselves. The third element of an ideal tragedy is the tragedy should come at the end of the story. If it comes at the end it shows you weren't writing for what the audience wanted to hear. ,0.949294823655058,1.17344958086798,89,6.133333333333334,0.8395386736868498,7,0.433985540061525,0
875,69d9b283aaef,39c16e,"    Tragedy is common in literature, though it is not always done well. Aristotle describes the ""ideal strategy"" and lists some of its elements in chapter thirteen of his book, On Tragedy. The perfect tragedy shouldn't be very simple : ""A perfect tragedy should, as we have seen, be arranged not on the simple but on the complex plan."" Aristotle stresses that, "" Nor, again, should the downfall of the utter villain be exhibited."" Aristotle also notes that the best tragedies are focused on those who ""..have done or suffered something terrible.""",0.6061687097524661,0.114187544616812,91,5.878787878787879,0.48686849692866996,24,0.2654632333421821,1
876,6a22a255dbb7,39c16e,"Aristotle believed that the plot of an ideal tragedy should revolve around one main issue. He also believed that the issue should be caused by a vice, instead of a mistake. Lastly, Aristotle believed that an ideal tragedy should end unhappily.",-0.157459620904918,-0.16581146877099698,41,6.172413793103448,0.459508587188166,5,0.2412904636237293,0
877,6a51bb5a8bed,39c16e,3 elements of an ideal tragedy should be planned. It shoukd be very exciting and and intimate. The tradgedy should be very fearful  Should be very shocking and scary. The man should be scared. There should be no mistake and should be well thought. It shouldn't inspire pity or fear. Woldn't be pitiful or terrible.,-0.248807738780381,0.383460058821202,55,5.71875,0.27924031590823617,9,0.1509861178344446,4
878,6a6c5d30a293,39c16e,It should follow a complex plan that excites pity and fear.  The villan should not have consequences as this would tell a regular story without suspense. There should be 1 issue in the plot going from good to bad.,-0.9702366933527019,-0.417058297304168,39,5.782608695652174,0.3258117086624044,3,0.16772591701931636,1
879,6a6c5e892f3c,39c16e,"Three elements of an Ideal tragedy would be that it is arranged on a complex plan, it has a plot that sticks to the main idea, and that goes from good to bad, and lastly, it should induce fear and pity.",-0.595939424154249,-1.01015752048105,41,5.25,0.44311771342609996,5,0.22748637548993578,0
880,6a71d8283c1a,39c16e,"Aristotle describes an ideal tradegy as a plan but be arranged on the complex plan. A tragedy thats actions stir pity and fear, a man who should be highly renowned and prosperous and  must not be an ethical man movig from a cherised life of prosperity to difficutlies of adversity because it merley shocks the audience and does not include the elements of pity or fear as well. ",0.265322724198843,0.7158264979718149,68,6.842105263157895,0.5326877272157452,3,0.28784022236449663,5
881,6a87ae738cfc,39c16e,"Aristotle believed that the ideal tragedy should ""be arranged not on the simple but on the complex plans"" with ""actions which excite pity and fear"" from the audience, should feature a character ""who is not eminently good an just"", and should have the character ""whose misfortune is brought about not by vice or depravity but by some error of judgement or fraility"" and goes ""from good to bad"" since the characters ""have done or suffered something terrible.""",0.687875080433648,-0.841300711149442,77,6.2,0.6656324432744137,15,0.3473820640547166,1
882,6a99498d0c4f,39c16e,"Aristotle believed that tragedies should follow a complex plan, should imitate actions whihc excite pity and fear, and should feature a character who is not eminently good and just and whose misfortune us brought about by some error of judgement or farility. ",-0.125751720745657,-1.05037185557272,42,6.884615384615385,0.3438636078726338,3,0.18435640781398838,2
883,6aa84da1beb0,39c16e,"the  first ranked is ""the change of fortune presented must not be the spectacle of a virtuous man brought from prosperity to adversity: for this moves neither pity nor fear; it merely shocks us. "" The second ranked ""Like the Odyssey, it has a double thread of plot, and also an opposite catastrophe",-1.3764718515793701,-1.37816386318963,53,6.25,0.2403785884417701,8,0.14781617451865273,0
884,6b4194a5a50c,39c16e,"A good tragedy begins with a character with some sort of minute fault that spirals. Then the change of fortune should go from good to bad, then the last step of a tragedy should be to have no happy ending, an ending where there is nothing left that makes it so tragic.",-0.0938138317174397,0.503832933489619,52,5.703703703703703,0.4896577660774727,4,0.2501444432299067,0
885,6b64bfdce548,39c16e,"An element of an ideal tragedy is to have a plot. It should be structured to provide reader context, whether it be good or bad but the plot should also be simple and focused on a few houses. Another element is to provoke thoughts and emotions from the reader. They should feel pity anf fear, along with shock and use this to create their own judgement on the reading. The character should also have their flaws and stay true to themselves.",0.5790031259278811,2.10090434709595,81,5.9772727272727275,0.564121850319669,7,0.3002701478786365,0
886,6b718908ddc8,39c16e,"An ideal tragedy according to Aristotle will consist of one plot that is well-constructed rather than multiple plots combined. It should also have a ""change of fortune"" from ",-1.26421406546489,-1.50507251840997,28,7.0,0.28955120972796794,4,0.15003357329127562,1
887,6b8f0ea999c5,39c16e,"The ideal elements that Aristotle pointed out to us were. that a true tradegy involves someone that is not good or bad but has bad misfortune brought on by plain error. The people should not change from bad to good, but fall hard on the bad side and should relate to the people of the audience, so they relate deep within themselves.  And that comedy should not be any part of a tragedy.",0.14604228876643802,0.0452487795527597,73,5.769230769230769,0.5866553842296602,6,0.3132309998594607,1
888,6ba4551fa5d7,39c16e,"The tragedy has to have multiple, complex plots. It needs to end with a tragedy. And it must have transformations in the characters from good to bad, or vice virsa.",-1.14493363003249,-0.834494799990917,30,5.7894736842105265,0.3726024821361414,5,0.19185184028482646,1
889,6bab08b28965,39c16e,One element of an ideal tragedy described by Aristotle is that the change of fortune for the tragic hero should not be from bad to good but good to bad because of the error in judgement of the tragic hero.  The second element of an ideal tragedy described by Aristotle is that t a perfect tragedy should excite pity and fear to the audience so that people can feel sorry about what happened but still feel scared if that were to happen to them. The third element of an ideal tragedy described by Aristotle is that the plot must be a  single well-contrucred plot instead of many sub-plot so that the audience can focus and understand the moral lesson of the tragic play.,1.2527967333264098,1.38450982919173,123,6.870967741935484,1.294408925661276,5,0.6790549508893021,2
890,6bb894a9c494,39c16e,"One element of an ideal tragedy is having a complex plan, that has actions like fear, and pity. Another element is a well constructed plot, that most of the time goes from good, to bad. And another element is having comedy in your tragedy too.",-0.361602269758259,-0.25743215858477597,45,5.433333333333334,0.6158016798295097,7,0.3223504426989803,0
891,6c505beee26c,39c16e,"Three elements of an ideal tragedy as described by Aristotle should have imitate actions which excite pity and fear. Second, a well-constucted plot. There should be changes, for example good and bad things happening, or even bad to good. Thirdly, what kind of tragedy. ",-0.39331016991752,0.627128228216951,44,5.9411764705882355,0.685188667418829,9,0.34947453895282554,1
892,6c9f5d3e881a,39c16e,"According to Aristotle, an ideal tradgedy doesn't follow the recepie, abiding to what readers want however, it is filled with suprise, have a simple, single plot that is easy for readers to follow, and should have an interesting story that leads up to the interesting part of the story, going from good to bad, displaying the character as a protagonist rather antagonist. ",0.20568250648264103,0.38053763876228797,62,6.357142857142857,0.32988592202582423,10,0.18104592513936818,4
893,6ca01d6d0d2f,39c16e,"In a tragedy, the main character will die at the end, or have some tragic event,  they main character has a downfall, and it will connect with the audience.",-1.2959219656241499,-0.620512131608245,29,5.529411764705882,0.2674564372571142,5,0.13438685800840114,0
894,6d2635fcca91,39c16e,"1. A tragedy should be more complex, by not following a straight foward or simple set of rules. It should be written in a way that provokes a deeper emotion than just shock like sadness or fear. There is no one element that makes an ideal tragedy. A tragedy shouldn't always be satisfactory for the reader, because it would defeat the purpose of the work.",0.20568250648264103,0.38053763876228797,65,5.923076923076923,0.47665162341732487,8,0.25236184200252965,2
895,6d29763d9719,39c16e,The ideal tragic hero should be basically a good man with a minor flaw or tragic trait in his character. The entire tragedy should issue from this minor flaw or error of judgment. The fall and sufferings and death of such a hero would certainly generate feelings of pity and fear,0.20568250648264103,0.38053763876228797,51,6.4,0.41723078851698625,2,0.22258311341526255,0
896,6d3f0813c9b8,39c16e,"A perfect tragedy is to be arranged not on the simple but on the complex plan. It should imitate actions that excite pity and fear, this being the distinctive mark of tragic imitation. The character is that of a man who is not eminently good and just, yet whose misfortune is brought about not by vice or depravity, but by some error of judgement or frailty. A well-constructed plot should, therefore, be single in its issue, rather than double as some maintain. The change of fortune should be not from bad to good, but, reversely, from good to bad. It should come about as the result, not of vice, but of some great error or frailty, in a character either such as we have described, or better rather than worse.",-0.3822722377417439,-1.7954908034493202,130,5.95945945945946,0.8832581170866239,20,0.4790362123081249,2
897,6d6d1d589638,39c16e,"It shouldn't be about a good person who has challenges because they want something,  it shouldn't be about a person who overcomes a challenge, and the villian shoudln't be  defeated. ",-1.5471632167878797,-1.46124482282529,30,6.235294117647059,0.08377209477247086,6,0.046799606489795274,3
898,6d7a37b93b3a,39c16e,"An ideal tragedy, as described by Aristotle, should be arranged on the complex plan, excite pity and fear, and it should not show the downfall of the villain, as this would not lead to the tragic ending that defines a tragedy.",-0.5110772107333129,-1.5891145490863299,41,5.88,0.48787138021812715,6,0.24639672699448772,0
899,6d96f912cfef,39c16e,"An ideal tragety should have a complex plan yet not to hard to follow and have a well structured plot, it should end in a catastrophe for the main character that doesnt end out well for them, and should play with the emotions of the watchers, making them feel pity, fear, shock, and more. ",0.269098306801162,-1.38858313484117,54,5.46875,0.29710417450169235,7,0.1713018629272787,2
900,6dc47f83d86e,39c16e,"3 elements of a tragedy include,  Plot, character, and change of fortune. Plot, because  every tragedy needs a plot, you need events to occur, character, a plot should have a beginning middle and end( satisfies the moral sense). Character, because characte is what devotes and drives in the plot(people in the story).  Change of fortune, because of a character’s error, fortune is part of plot(good to bad or bad to good).",-0.153454049433642,0.168544074280091,71,5.126984126984127,0.6698320170490158,20,0.34995861896656716,3
901,6dd1773d465b,39c16e,"There are key elements of an ideal tragedy that Aristotle wrote. The first is that the perfect tragedy should be aranged not on the sumple but rather on the complex plan. The second is that it should imitate actions which excite pity and fear, which is the distinctive mark of tragic imitation. The third is that the plot should be single in its issue, and the change of fortune should go from good to bad and not as a result of vice, but of some great error or fratilty. ",0.559070107442079,-0.634924456786451,89,6.022222222222222,0.7318854205841794,7,0.3854682302971627,3
902,6de8f01d982c,39c16e,Aristotle describes 3 elements of an ideal tragedy. Those are. plot character and thought. He thinks that the most important  element to a tragedy is plot.,-0.750933331217191,-1.13053039514947,26,6.277777777777778,0.4329321800175505,4,0.21992848108184077,0
903,6e0fbc655f62,39c16e,"3 elements of an ideal tragedy are the main character goes from prosperity to adversity, there should be only one major plot point, and the plot/change of fortune shouldn't go from bad to good but from good to bad",-0.671590083884143,-0.49817790792160993,39,5.869565217391305,0.5333772094772471,4,0.2766439201111822,2
904,6e106644aaa7,39c16e,"One element of an ideal tragedy, as described by Aristotle is a man not good nor bad should suffer due to an error or mistake they make. Another element of an ideal tragedy is throughout the story it has to go from good to bad for the main character. The final element is it has to end badly for the main character.",0.36067641354558294,0.5009105134307039,62,5.9714285714285715,0.8134323680581673,4,0.4123893252549227,0
905,6e184361284f,39c16e,The main character should be someone who is prosperous.  An ideal plot should follow one singular storyline rather than multiple.  Tragedies should follow a character who has done something terrible or sufferred terribly.,-0.32815098611342897,-0.24889242840665698,33,7.217391304347826,0.2147737244578162,3,0.11856837239806994,1
906,6e5cd6585f7c,39c16e,The first element of an ideal tragedy would have to be the plot. the second element would have to be the perspective of the audience and if they can or cannot relate to this tragedy. third would have to be the character and how he was set up into the plot. ,-0.0938138317174397,0.503832933489619,51,6.285714285714286,0.4640215619907233,3,0.24158715782569998,0
907,6e76f88e1396,39c16e,"As described by Aristotle, three elemets of an ideal tragedy are it should be arranged in a more complex way, it should envoke exciting and fearful emotions, and it should have a plot that will ""satisfy the moral sense"".  Aristotle believes the tragedy should be arranged in a more complex way in order to make the plot more interesting and intruiging, and to allow for as many different emotions to be expressed as possible.  He said that a tragegy should envoke exciting and fearful emotions in order to best imitate the tragic events that are being portrayed in the story.  Lastly, Aristotle says that tragedies should have a plot that will ""satisfy the moral sense"" because that way it will appeal to everyone by balancing emotions and make for a more enjoyable story. ",2.29991096017019,2.3884820196211805,133,6.631578947368421,0.5999749279177635,13,0.3516763222411342,4
908,6e90009ea999,39c16e,"An ideal tragedy should be a very emotional story, it should invoke feelings of fear in the reader. The key trait of the main character should be someone who is highly renowned and prosperous.  Finally, The plot itself should remain together and go from good to bad instead of the opposite.",-0.4569559591049989,-0.0425161740436652,51,6.166666666666667,0.4199260373574025,5,0.22405096894080173,0
909,6e9bcb23f5ac,39c16e,"First, good  trgedies feature the downfall of a relatable and likable character. Next, they feature an ending similar to that of a comedy. Lastly, the main character should be neither good nor evil, but their misfortune should be brought about by a mistake rather than bad luck. ",-0.0938138317174397,0.503832933489619,47,6.125,0.34289206468597216,7,0.18323209294336262,1
910,6ebc71d91331,39c16e,"    An ideal tragedy is cleary already known as the beginning, middle, and end of a plot of a written piece. So the 3 elements of an ideal tragedy described in this text would be first ""complex plan"", second ""change of fortune from good to bad"", and third ""opposite catastrophe"". Each of these elements described in the text explains the parts of an ideal tragedy.",-0.376762983040429,0.5476606290743039,64,5.755102040816326,0.7550770966528769,13,0.3915582691797187,0
911,6ed94b846db0,39c16e,"Ideal tragedy should be arranged not on the simple but on the complex end. A well consructed plot around tragedy should be  single in its issue, rather than double as some maintain.  And last but not least it should not posses a single tragic quiality it neither satisfies the moral sense nor calls forth pitty or fear",0.32873852451736496,-1.05329427563164,57,6.454545454545454,0.3995549705403033,3,0.21657115195427784,2
912,6ededbcd2378,39c16e,"Three elements of an ideal tragedy are a man who has a downfall because of a mistake and they don't need to be good or evil, the tragedy must cause pity or fear, and the tragedy must go from good to bad because of the mistake. ",-0.5110772107333129,-1.5891145490863299,46,5.44,0.7065312774225899,4,0.3602492231296554,0
913,6ee20673a3d9,39c16e,"A ideal tragedy is one that has a downfall of the hero, but the hero isn't a god its someone who the audiacne can relate to, and must have a catastrophe that ends with the downfall for the good and the bad of the hero",-0.8105735489333941,-1.465819254359,45,5.85,0.31550081484267267,3,0.17409703461952872,2
914,6efe06694271,39c16e,"Three elements of an ideal tragedy, as desribed by Aristotle, are actions which excite pity and fear, bad change of fortune, and the downfall of the utter villian should not be exhibited.",-1.26421406546489,-1.50507251840997,32,6.090909090909091,0.41431615895700147,5,0.2112618872874342,2
915,6f0c934b6ccb,39c16e,"An ideal tragedy, defined by Aristotle, must be founded on a complicated plan and should emulate acts that excite sympathy and terror. To do so, the play must also begin with a wealthy man who loses something in the end. It should go from good to bad, in other words, not bad to good.",0.20568250648264103,0.38053763876228797,54,5.361111111111111,0.529522376833396,8,0.26813348115991814,0
916,6f23c02c1a3a,39c16e,"The 3 elements of an ideal tragedy described by Aristotle are that the tragedy should be set and made upon a complex plan and this would go in hand with the tragic imitation of concepts like fear. This brings the tragedy to be perfect in that sense. Another element is that the tragedy should have a lot of components to it when it comes to its quality and should not only have one. That would make the idea of there being a lack of more addition to the tragedy. The last component is that when it comes to the change of fortune, the order should go from good to bad and this is because that would be seen as better than it going the other way.",0.997243154696967,1.8803858981613502,126,5.982758620689655,0.967155572270277,6,0.5083464763659642,0
917,6f6120f71cda,39c16e,"it needs a man nor good nor bad where his life falls apart, it also needs a bad ending that the reader can relate to. and lastly it needs a plot involving many things that happen to one person that can involve many other people ",-0.0024657138419762,-0.04543859410258,45,5.666666666666667,0.275260122853203,2,0.15801308577585535,0
918,6f72ee7e5b02,39c16e,"Three elements of an ideal tragedy are a relatable main character who isnt too good or too bad of a person,  it should have a complex story line, and commonly has the main character be presented with a change of fortune from good to bad. ",-0.340385845524802,-1.5060335894506698,45,6.28,0.5947097906481134,3,0.3035337841003139,1
919,6fe7d656e6bb,39c16e,"Have one problem or issue, The change in fourtune should be from good to bad not bad to good, and it should happen because of an error or frailty.",-1.48752299907168,-1.1259559636157601,29,5.2,0.28112072207596844,3,0.14517715766954511,1
920,6fe938fc961a,39c16e,1. Plot - Should start the situation the main character is in as good and then only get worse from there. Also it has to have a beginning and an end. There must be a storyline and without a plot that is impossible.,-1.00194459351196,0.467502089497559,43,5.454545454545454,0.19026576407170614,5,0.1015474944955418,0
921,6feef3fafafd,39c16e,"An ideal tragedy, described by Aristotle would include a ""complex plan""(Aristotle 2) that excites the audience's pity and fear. The character should resemble ""a man who is not eminently good and just and whose misfortune is brought about.... by some error of judgement of frailty""(Aristotle 2). This would allow the audience to envision themselves in the character's place bringing about the emotions of pity and fear of such events that may in the future be presented to themselves. Aristotle also describes that the main character should be a man whos is ""highly renowned and prosperous""(Aristotle 2). This would change it from the audience's current positions in life to what they wish for and long to be, successful and prosperous.",1.78208790958781,0.911783480683268,119,6.0813953488372094,0.7501567005139776,26,0.4039569637252297,3
922,6ff9a9abe3a1,39c16e,"A tragedy should have a complex plan and incite pity and fear. It should also have a main character who is not extremely good or bad but falls due to his own error of judgment or flaw. And finally, the audience should gain pleasure in watching it not just from the pure tragedy but also in some element of comedy.",-0.0938138317174397,0.503832933489619,60,6.032258064516129,0.578412937194434,4,0.29705335810990185,0
923,7006051c3da6,39c16e,"Aristotle believed tragedies should follow a “complex plan,”. he thinks it should “follow the  actions which excite pity and fear,”and should feature a character who “is not eminently good and just”.",-1.2476668785878,-1.5845401175526201,31,5.384615384615385,0.25686348251222263,4,0.1370883367947657,1
924,702a3a75d1a2,39c16e,"Have a fortunate person come to an unfortunate downfall, not because they are evil but because of a mistake or a bad choice. There should be one overarching problem that caused the downfall, and the change must be from good to bad. lastly, it must incite pity or fear, as pity is gained by unmerited misfortune.",-0.0938138317174397,0.503832933489619,56,5.970588235294118,0.4269462203836028,7,0.22198972501132122,1
925,70532e0e84cb,39c16e,An ideal tragedy should be arranged in a complex plan. It should have actions that attract pity and fear. There would be a change of fortune involved.,-1.14493363003249,-0.834494799990917,27,6.0625,0.35969035978438,3,0.17937506831774383,0
926,7071d9d604a0,39c16e,"3 elements of an ideal tragedy include that the man is not too good, nor too evil but his painful life is due to a meer mistake/ misfortune that has occcured. The ideal tragedy should also have a well constructed plot as the change in fortune should go from good to bad. The tragedy should also inlclude a bad ending as someone to is to be slain or slays. ",0.20568250648264103,0.38053763876228797,69,5.947368421052632,0.7934373824746144,5,0.4122487858960946,2
927,709d8140514f,39c16e,"According to Aristotle, an ideal tragedy should have a complex structure, instead of being composed on a simple plan. It should also present actions that arouse fear and pity in the reader. The plot of a tragedy should have a single issue, not double. Changes in fortune should go from good to bad, resulting from a significant error or weakness. Finally, the ideal tragedy is founded on the story of a few houses.",0.297030624358104,-0.16873388882991197,73,6.085106382978723,0.8187601855334083,10,0.4180108996080514,0
928,709db322a5b6,39c16e,"A tragedy must imitate actions that excite pity or fear, the change of fortune must be from good to bad, and those in the piece must be the deadliest enemies. ",-1.26421406546489,-1.50507251840997,30,5.7368421052631575,0.4445280180518991,3,0.22236449663486313,0
929,70dbbc7688d6,39c16e,The perfect tragedy should have actions that display pity and fear the prime examples of imitation. The twist of fate should be a surprise and shock the readers/viewers. A proper tragedy should have one problem and be focused on it well.,-0.782641231376452,-0.245970008347742,41,6.695652173913044,0.31766328193556476,4,0.168022611221287,1
930,710f5227822c,39c16e,"One element of an ideal tradegy would be ""the change of fortune should be not from bad to good, but, reversely, from good to bad"" according to the text. Meaning it should not be an act of evil but mainly an error that someone did. Another element of an ideal tradegy would be ""others who have done or suffered something terrible"". And the last element of an ideal tradegy is "" a double thread of plot, and also an oppoiste catastrophe  for the good and the bad"". ",0.376373871691152,0.463618598397948,87,5.678571428571429,0.6988842923404788,14,0.3749277783850466,3
931,71860826769c,39c16e,"3 elements of an ideal tragedy are  developing the evolving of a main character or characters and how the tragedy is phrased,  for example the words used and how those words contribute to the story, and a good plot. Aristotle describes some qualities the plot of an ideal trade by contains, he states ""A plot of this kind would, doubtless, satisfy the moral sense, but it would inspire neither pity nor fear; for pity is aroused by unmerited misfortune, fear by the misfortune of a man like ourselves."" Aristotle describes  the development of a character in a tragedy as  "" remains, then, the character between these two extremes -- that of a man who is not eminently good and just, yet whose misfortune is brought about not by vice or depravity, but by some error of judgement or frailty, "" Aristotle believes in order for a tragedy to be good the  character must not be correct or the character's bad luck must be brought upon him if he makes a mistake. ",1.37585275136114,-0.0493220852021911,171,6.30188679245283,1.5157013915005637,23,0.7965927013226319,1
932,71a753d79c87,39c16e,"One element of an ideal tragedy is to have a complex plan.  In paragraph 2, Aristotle explained, ""imitate actions which excite pity and fear, this being the distinctive mark of tragic imitation."" This shows that a good balance of pity and fear brings the emotions out of the audience.  The second element is there should only be one issue. This issue should be good to bad because it brings out the most tragedy in plays. The third element is the main character should have a change from good to bad. ",-0.0024657138419762,-0.04543859410258,90,5.836363636363636,1.038266265513351,11,0.5366417339433781,0
933,71ad6373ea9e,39c16e,"The three elements of an ideal tragedy are plot, character, and  spectacle. Aristotle claims that the plot should have a change of ortune that, ""...should not be from bad to good,"" butinstead from, ""good to bad,"" arguing that in a tragedy things should start of good and take a turn for th eworst and stay that way throughout. The characters must be, ""...highly renowned and prosperous..."" as said by Aristotle meaning that they should be well off and known people who have a downfall. The downfall is described by Aristotle as the spectacle which should not be ""...the spectacle of a virtous man brought from prosperity to adversity..."" ,explaining that in the spectacle their should not only be adversity but more dire occurrences.",2.0498763476286297,1.6730485727576598,123,6.061728395061729,0.8606932430738373,35,0.46671559518418465,5
934,71b89fec8416,39c16e,"3 elements of an ideal tragedy, as described by Aristotle are having a complex plan which involves pity and fear, being single in its issue, and not being comedic.",-0.9647177272648131,-1.6283678131373,29,5.833333333333333,0.3624482888303873,4,0.18113961804525364,0
935,71beea5e19f1,39c16e,"The 3 elements are the plot, the character, and the use of words. It should be something people can relate to. The story should be interesting. You can't do this without the character, plot and words. The character is not good or bad but ha had a rough life. The plot is relatable to the reader because it requres a falling of the man. The words bring it to life.",0.20568250648264103,0.38053763876228797,70,5.357142857142857,0.4264447787388742,11,0.22569059479379758,1
936,71d6a1991eed,39c16e,"According to Aristotle, an ideal tradegy should include a balance between total good and bad, only have one main issue, and develop from good to bad (triggered by one big event). ",-1.01297281430117,-0.66433982719293,31,5.28,0.35558480631816475,6,0.18415340651790316,1
937,720fd3aab2db,39c16e,"It should be complex, it should have a single issue and the change of fortune should be from good to bad. ""A perfect tragedy should, as we have seen, be arranged not on the simple but on the complex plan.""",-1.20457384774869,-1.1697836592004398,40,5.238095238095238,0.3816597718440517,7,0.19164883898874124,0
938,722a1a7dec8f,39c16e,"One element of an ideal tragedy as described by Aristotle is that the change of fortune presented in the tragedy should be from good to bad, for example, one who is highly renowned going through misfortune by some error of judgment. This will effectively arouse pity and fear in the audience, as opposed to a man going from adversity to prosperity, because this does not possess tragic qualities or induces pity or fear.",1.3441448512018799,0.8352383015995359,73,6.642857142857143,0.7214805064560612,6,0.3754118583987883,0
939,725274314881,39c16e,He mentions oedipusus inall his examples of tragedy wich makes sence because  he  went throught the tragedy is killing his father and marrying his mother without him knowing. He says that tragedy can come from good to bad meaning there can be errors in result.  He says that a perfect tragedy comes from  what others have experienced like oedipus.,-0.248807738780381,0.383460058821202,59,6.694444444444445,0.4968973298232418,3,0.2648698449382407,5
940,725a53a99564,39c16e,"Aristotle through the text comes up with his definition of what an idea tragedy is. One major element he describes is that it must ""excite pity and fear"".  Aristotle states and centers all of his other arguments around the tragedy actually producing fear or pity. For example, further down the text he states 'it neither satisfies the moral sense nor calls forth pity or fear."" Another element that is described by Aristotle is that main character must have a change of fortune. Aristotle states that ""...the spectacle of a virtous man brought from prosperity to adversity..."" and says that the character ""whose misfortune is brought about not by vice or depraviry, but by some error of judgement or frailty."" Aristotle believed that the character needed to have a change of fortune which he believed should be from good to bad and it needed to be because of himself. Another element expressed by Aristotle is that tragedies should have a bad or unhappy ending. He states ""Hence they are in error who censure Euripides just because he follows this principle in his plays, many of which end unhappily. It is, as we have said, the right ending."" He believed that ideal tragedies should end unhappily, excite fear and pity, and have a change of fortune.",1.1082943021892802,1.6281779985874798,214,6.3283582089552235,1.464084242196314,34,0.7930167554146689,2
941,72bd69d180bc,39c16e,"Aristotle's ideal tragedy is that in the story the mood should fell like pity or fear, anothing element he wanted was that he wanted the plot to be doubtless, satisfy the moral sense, the last thing he wanted is that he wanted some sord of misfortune.",-0.8105735489333941,-1.465819254359,46,5.931034482758621,0.314936692992353,5,0.1703805493527382,3
942,72f4102b4bfc,39c16e,"    The first element depends on imtating actions the entice pity and fear. As long as things go from good to bad, then the goal has been completed. A tragedy should ""be single in its issue"", as paragraph three states, meaning there shouldn't be multiple problems that distract the reader from feeling for the tradgety. There is another form of tradgety in which one places first. There is a catastrophe for the protagonists and antagonists.",0.264116085576674,0.590527253618292,74,6.229166666666667,0.3846057415068322,11,0.2134480550914287,3
943,734e881c951c,39c16e,"In his chapter 13 Aristole describes the elements of an ideal tragedy, one of which is the plot. He explains how a well-contructed plot should have a universal significance and should show a change of fortune of the character from good to bad, and this change of fourtune should be brought upon by the characters own judgemnt of error or frailtiy. Another element Aristile describes is character, he indicates that for an ideal tragedy one must not focus on the personality of said character but thier actions. Furthermore, he also describes spectacle, which he explains is something dramatic that takes place, however it doesn't necesaarily excite fear or pity, it  ""merely shocks us.""",1.34815042267315,1.16959384465062,113,6.733333333333333,0.9252538548326438,15,0.4856259466887363,9
